,TP,TN,FP,FN,Class
1912,0,2380.0,2,37.0,RoundTable
1913,1.0,2381.0,1.0,36.0,RoundTable
1914,1.0,2381.0,1.0,36.0,RoundTable
1915,1.0,2381.0,1.0,36.0,RoundTable
1916,0,2380.0,2,37.0,RoundTable
1917,1.0,2381.0,1.0,36.0,RoundTable
1918,1.0,2381.0,1.0,36.0,RoundTable
1919,1.0,2381.0,1.0,36.0,RoundTable
1920,0,2380.0,2,37.0,RoundTable
1921,1.0,2381.0,1.0,36.0,RoundTable
1922,1.0,2381.0,1.0,36.0,RoundTable
1923,1.0,2381.0,1.0,36.0,RoundTable
1924,1.0,2381.0,1.0,36.0,RoundTable
1925,1.0,2381.0,1.0,36.0,RoundTable
1926,0,2380.0,2,37.0,RoundTable
1927,0,2380.0,2,37.0,RoundTable
1928,1.0,2375.0,1.0,42.0,Shelf
1929,1.0,2375.0,1.0,42.0,Shelf
1930,0,2374.0,2,43.0,Shelf
1931,1.0,2375.0,1.0,42.0,Shelf
1932,1.0,2375.0,1.0,42.0,Shelf
1933,0,2374.0,2,43.0,Shelf
1934,0,2374.0,2,43.0,Shelf
1935,1.0,2375.0,1.0,42.0,Shelf
1936,0,2374.0,2,43.0,Shelf
1937,1.0,2375.0,1.0,42.0,Shelf
1938,0,2374.0,2,43.0,Shelf
1939,0,2374.0,2,43.0,Shelf
1940,0,2374.0,2,43.0,Shelf
1941,1.0,2375.0,1.0,42.0,Shelf
1942,1.0,2375.0,1.0,42.0,Shelf
1943,1.0,2375.0,1.0,42.0,Shelf
1944,0,2374.0,2,43.0,Shelf
1945,1.0,2375.0,1.0,42.0,Shelf
1946,0,2374.0,2,43.0,Shelf
1947,1.0,2375.0,1.0,42.0,Shelf
1948,1.0,2375.0,1.0,42.0,Shelf
1949,0,2374.0,2,43.0,Shelf
1950,0,2374.0,2,43.0,Shelf
1951,1.0,2375.0,1.0,42.0,Shelf
1952,1.0,2375.0,1.0,42.0,Shelf
1953,1.0,2375.0,1.0,42.0,Shelf
1954,0,2374.0,2,43.0,Shelf
1955,1.0,2375.0,1.0,42.0,Shelf
1956,1.0,2375.0,1.0,42.0,Shelf
1957,1.0,2375.0,1.0,42.0,Shelf
1958,0,2374.0,2,43.0,Shelf
1959,0,2374.0,2,43.0,Shelf
1960,0,2374.0,2,43.0,Shelf
1961,0,2374.0,2,43.0,Shelf
1962,0,2374.0,2,43.0,Shelf
1963,0,2374.0,2,43.0,Shelf
1964,0,2374.0,2,43.0,Shelf
1965,0,2374.0,2,43.0,Shelf
1966,0,2374.0,2,43.0,Shelf
1967,0,2374.0,2,43.0,Shelf
1968,0,2374.0,2,43.0,Shelf
1969,0,2374.0,2,43.0,Shelf
1970,0,2374.0,2,43.0,Shelf
1971,1.0,2357.0,1.0,60.0,Ship
1972,0,2356.0,2,61.0,Ship
1973,0,2356.0,2,61.0,Ship
1974,0,2356.0,2,61.0,Ship
1975,1.0,2357.0,1.0,60.0,Ship
1976,0,2356.0,2,61.0,Ship
1977,1.0,2357.0,1.0,60.0,Ship
1978,0,2356.0,2,61.0,Ship
1979,0,2356.0,2,61.0,Ship
1980,0,2356.0,2,61.0,Ship
1981,1.0,2357.0,1.0,60.0,Ship
1982,1.0,2357.0,1.0,60.0,Ship
1983,0,2356.0,2,61.0,Ship
1984,1.0,2357.0,1.0,60.0,Ship
1985,0,2356.0,2,61.0,Ship
1986,1.0,2357.0,1.0,60.0,Ship
1987,0,2356.0,2,61.0,Ship
1988,0,2356.0,2,61.0,Ship
1989,0,2356.0,2,61.0,Ship
1990,0,2356.0,2,61.0,Ship
1991,1.0,2357.0,1.0,60.0,Ship
1992,1.0,2357.0,1.0,60.0,Ship
1993,1.0,2357.0,1.0,60.0,Ship
1994,0,2356.0,2,61.0,Ship
1995,1.0,2357.0,1.0,60.0,Ship
1996,1.0,2357.0,1.0,60.0,Ship
1997,0,2356.0,2,61.0,Ship
1998,0,2356.0,2,61.0,Ship
1999,0,2356.0,2,61.0,Ship
2000,1.0,2357.0,1.0,60.0,Ship
2001,1.0,2357.0,1.0,60.0,Ship
2002,0,2356.0,2,61.0,Ship
2003,1.0,2357.0,1.0,60.0,Ship
2004,0,2356.0,2,61.0,Ship
2005,0,2356.0,2,61.0,Ship
2006,1.0,2357.0,1.0,60.0,Ship
2007,0,2356.0,2,61.0,Ship
2008,1.0,2357.0,1.0,60.0,Ship
2009,0,2356.0,2,61.0,Ship
2010,0,2356.0,2,61.0,Ship
2011,0,2356.0,2,61.0,Ship
2012,0,2356.0,2,61.0,Ship
2013,0,2356.0,2,61.0,Ship
2014,0,2356.0,2,61.0,Ship
2015,0,2356.0,2,61.0,Ship
2016,0,2356.0,2,61.0,Ship
2017,0,2356.0,2,61.0,Ship
2018,0,2356.0,2,61.0,Ship
2019,0,2356.0,2,61.0,Ship
2020,0,2356.0,2,61.0,Ship
2021,0,2356.0,2,61.0,Ship
2022,1.0,2357.0,1.0,60.0,Ship
2023,0,2356.0,2,61.0,Ship
2024,0,2356.0,2,61.0,Ship
2025,0,2356.0,2,61.0,Ship
2026,1.0,2357.0,1.0,60.0,Ship
2027,1.0,2357.0,1.0,60.0,Ship
2028,0,2356.0,2,61.0,Ship
2029,0,2356.0,2,61.0,Ship
2030,1.0,2357.0,1.0,60.0,Ship
2031,0,2356.0,2,61.0,Ship
2032,0,2403.0,2,14.0,Sign
2033,0,2403.0,2,14.0,Sign
2034,0,2403.0,2,14.0,Sign
2035,0,2403.0,2,14.0,Sign
2036,0,2403.0,2,14.0,Sign
2037,0,2403.0,2,14.0,Sign
2038,0,2403.0,2,14.0,Sign
2039,0,2403.0,2,14.0,Sign
2040,0,2403.0,2,14.0,Sign
2041,0,2403.0,2,14.0,Sign
2042,0,2403.0,2,14.0,Sign
2043,0,2403.0,2,14.0,Sign
2044,0,2403.0,2,14.0,Sign
2045,0,2403.0,2,14.0,Sign
2046,0,2397.0,2,20.0,Skyscraper
2047,0,2397.0,2,20.0,Skyscraper
2048,0,2397.0,2,20.0,Skyscraper
2049,0,2397.0,2,20.0,Skyscraper
2050,0,2397.0,2,20.0,Skyscraper
2051,1.0,2398.0,1.0,19.0,Skyscraper
2052,0,2397.0,2,20.0,Skyscraper
2053,0,2397.0,2,20.0,Skyscraper
2054,0,2397.0,2,20.0,Skyscraper
2055,0,2397.0,2,20.0,Skyscraper
2056,0,2397.0,2,20.0,Skyscraper
2057,0,2397.0,2,20.0,Skyscraper
2058,0,2397.0,2,20.0,Skyscraper
2059,0,2397.0,2,20.0,Skyscraper
2060,0,2397.0,2,20.0,Skyscraper
2061,0,2397.0,2,20.0,Skyscraper
2062,0,2397.0,2,20.0,Skyscraper
2063,0,2397.0,2,20.0,Skyscraper
2064,0,2397.0,2,20.0,Skyscraper
2065,0,2397.0,2,20.0,Skyscraper
2066,1.0,2398.0,1.0,19.0,Spoon
2067,0,2397.0,2,20.0,Spoon
2068,0,2397.0,2,20.0,Spoon
2069,0,2397.0,2,20.0,Spoon
2070,0,2397.0,2,20.0,Spoon
2071,0,2397.0,2,20.0,Spoon
2072,1.0,2398.0,1.0,19.0,Spoon
2073,0,2397.0,2,20.0,Spoon
2074,1.0,2398.0,1.0,19.0,Spoon
2075,0,2397.0,2,20.0,Spoon
2076,0,2397.0,2,20.0,Spoon
2077,1.0,2398.0,1.0,19.0,Spoon
2078,0,2397.0,2,20.0,Spoon
2079,0,2397.0,2,20.0,Spoon
2080,0,2397.0,2,20.0,Spoon
2081,0,2397.0,2,20.0,Spoon
2082,0,2397.0,2,20.0,Spoon
2083,0,2397.0,2,20.0,Spoon
2084,0,2397.0,2,20.0,Spoon
2085,0,2397.0,2,20.0,Spoon
2086,0,2387.0,2,30.0,Starship
2087,1.0,2388.0,1.0,29.0,Starship
2088,1.0,2388.0,1.0,29.0,Starship
2089,1.0,2388.0,1.0,29.0,Starship
2090,1.0,2388.0,1.0,29.0,Starship
2091,1.0,2388.0,1.0,29.0,Starship
2092,0,2387.0,2,30.0,Starship
2093,0,2387.0,2,30.0,Starship
2094,0,2387.0,2,30.0,Starship
2095,0,2387.0,2,30.0,Starship
2096,1.0,2388.0,1.0,29.0,Starship
2097,0,2387.0,2,30.0,Starship
2098,0,2387.0,2,30.0,Starship
2099,0,2387.0,2,30.0,Starship
2100,0,2387.0,2,30.0,Starship
2101,0,2387.0,2,30.0,Starship
2102,1.0,2388.0,1.0,29.0,Starship
2103,0,2387.0,2,30.0,Starship
2104,0,2387.0,2,30.0,Starship
2105,0,2387.0,2,30.0,Starship
2106,1.0,2388.0,1.0,29.0,Starship
2107,0,2387.0,2,30.0,Starship
2108,0,2387.0,2,30.0,Starship
2109,0,2387.0,2,30.0,Starship
2110,1.0,2388.0,1.0,29.0,Starship
2111,0,2387.0,2,30.0,Starship
2112,0,2387.0,2,30.0,Starship
2113,0,2387.0,2,30.0,Starship
2114,1.0,2388.0,1.0,29.0,Starship
2115,0,2387.0,2,30.0,Starship
2116,0,2398.0,2,19.0,SubmachineGun
2117,0,2398.0,2,19.0,SubmachineGun
2118,0,2398.0,2,19.0,SubmachineGun
2119,0,2398.0,2,19.0,SubmachineGun
2120,0,2398.0,2,19.0,SubmachineGun
2121,1.0,2399.0,1.0,18.0,SubmachineGun
2122,0,2398.0,2,19.0,SubmachineGun
2123,0,2398.0,2,19.0,SubmachineGun
2124,0,2398.0,2,19.0,SubmachineGun
2125,1.0,2399.0,1.0,18.0,SubmachineGun
2126,1.0,2399.0,1.0,18.0,SubmachineGun
2127,0,2398.0,2,19.0,SubmachineGun
2128,0,2398.0,2,19.0,SubmachineGun
2129,0,2398.0,2,19.0,SubmachineGun
2130,0,2398.0,2,19.0,SubmachineGun
2131,1.0,2399.0,1.0,18.0,SubmachineGun
2132,0,2398.0,2,19.0,SubmachineGun
2133,0,2398.0,2,19.0,SubmachineGun
2134,1.0,2399.0,1.0,18.0,SubmachineGun
2135,1.0,2366.0,1.0,51.0,Sword
2136,1.0,2366.0,1.0,51.0,Sword
2137,1.0,2366.0,1.0,51.0,Sword
2138,0,2365.0,2,52.0,Sword
2139,1.0,2366.0,1.0,51.0,Sword
2140,0,2365.0,2,52.0,Sword
2141,0,2365.0,2,52.0,Sword
2142,1.0,2366.0,1.0,51.0,Sword
2143,1.0,2366.0,1.0,51.0,Sword
2144,1.0,2366.0,1.0,51.0,Sword
2145,1.0,2366.0,1.0,51.0,Sword
2146,1.0,2366.0,1.0,51.0,Sword
2147,1.0,2366.0,1.0,51.0,Sword
2148,1.0,2366.0,1.0,51.0,Sword
2149,1.0,2366.0,1.0,51.0,Sword
2150,1.0,2366.0,1.0,51.0,Sword
2151,1.0,2366.0,1.0,51.0,Sword
2152,1.0,2366.0,1.0,51.0,Sword
2153,1.0,2366.0,1.0,51.0,Sword
2154,0,2365.0,2,52.0,Sword
2155,1.0,2366.0,1.0,51.0,Sword
2156,1.0,2366.0,1.0,51.0,Sword
2157,1.0,2366.0,1.0,51.0,Sword
2158,0,2365.0,2,52.0,Sword
2159,1.0,2366.0,1.0,51.0,Sword
2160,1.0,2366.0,1.0,51.0,Sword
2161,1.0,2366.0,1.0,51.0,Sword
2162,1.0,2366.0,1.0,51.0,Sword
2163,1.0,2366.0,1.0,51.0,Sword
2164,1.0,2366.0,1.0,51.0,Sword
2165,1.0,2366.0,1.0,51.0,Sword
2166,0,2365.0,2,52.0,Sword
2167,0,2365.0,2,52.0,Sword
2168,1.0,2366.0,1.0,51.0,Sword
2169,1.0,2366.0,1.0,51.0,Sword
2170,1.0,2366.0,1.0,51.0,Sword
2171,1.0,2366.0,1.0,51.0,Sword
2172,0,2365.0,2,52.0,Sword
2173,0,2365.0,2,52.0,Sword
2174,1.0,2366.0,1.0,51.0,Sword
2175,1.0,2366.0,1.0,51.0,Sword
2176,0,2365.0,2,52.0,Sword
2177,1.0,2366.0,1.0,51.0,Sword
2178,1.0,2366.0,1.0,51.0,Sword
2179,1.0,2366.0,1.0,51.0,Sword
2180,1.0,2366.0,1.0,51.0,Sword
2181,0,2365.0,2,52.0,Sword
2182,1.0,2366.0,1.0,51.0,Sword
2183,0,2365.0,2,52.0,Sword
2184,0,2365.0,2,52.0,Sword
2185,1.0,2366.0,1.0,51.0,Sword
2186,0,2365.0,2,52.0,Sword
2187,1.0,2376.0,1.0,41.0,Tool
2188,1.0,2376.0,1.0,41.0,Tool
2189,1.0,2376.0,1.0,41.0,Tool
2190,1.0,2376.0,1.0,41.0,Tool
2191,1.0,2376.0,1.0,41.0,Tool
2192,1.0,2376.0,1.0,41.0,Tool
2193,1.0,2376.0,1.0,41.0,Tool
2194,1.0,2376.0,1.0,41.0,Tool
2195,1.0,2376.0,1.0,41.0,Tool
2196,1.0,2376.0,1.0,41.0,Tool
2197,1.0,2376.0,1.0,41.0,Tool
2198,1.0,2376.0,1.0,41.0,Tool
2199,1.0,2376.0,1.0,41.0,Tool
2200,1.0,2376.0,1.0,41.0,Tool
2201,1.0,2376.0,1.0,41.0,Tool
2202,1.0,2376.0,1.0,41.0,Tool
2203,1.0,2376.0,1.0,41.0,Tool
2204,1.0,2376.0,1.0,41.0,Tool
2205,1.0,2376.0,1.0,41.0,Tool
2206,1.0,2376.0,1.0,41.0,Tool
2207,0,2375.0,2,42.0,Tool
2208,0,2375.0,2,42.0,Tool
2209,0,2375.0,2,42.0,Tool
2210,0,2375.0,2,42.0,Tool
2211,1.0,2376.0,1.0,41.0,Tool
2212,0,2375.0,2,42.0,Tool
2213,0,2375.0,2,42.0,Tool
2214,0,2375.0,2,42.0,Tool
2215,0,2375.0,2,42.0,Tool
2216,0,2375.0,2,42.0,Tool
2217,0,2375.0,2,42.0,Tool
2218,0,2375.0,2,42.0,Tool
2219,0,2375.0,2,42.0,Tool
2220,0,2375.0,2,42.0,Tool
2221,1.0,2376.0,1.0,41.0,Tool
2222,0,2375.0,2,42.0,Tool
2223,0,2375.0,2,42.0,Tool
2224,0,2375.0,2,42.0,Tool
2225,1.0,2376.0,1.0,41.0,Tool
2226,0,2375.0,2,42.0,Tool
2227,0,2375.0,2,42.0,Tool
2228,0,2375.0,2,42.0,Tool
2229,0,2389.0,2,28.0,Train
2230,1.0,2390.0,1.0,27.0,Train
2231,0,2389.0,2,28.0,Train
2232,0,2389.0,2,28.0,Train
2233,0,2389.0,2,28.0,Train
2234,0,2389.0,2,28.0,Train
2235,0,2389.0,2,28.0,Train
2236,0,2389.0,2,28.0,Train
2237,0,2389.0,2,28.0,Train
2238,0,2389.0,2,28.0,Train
2239,0,2389.0,2,28.0,Train
2240,0,2389.0,2,28.0,Train
2241,0,2389.0,2,28.0,Train
2242,0,2389.0,2,28.0,Train
2243,0,2389.0,2,28.0,Train
2244,1.0,2390.0,1.0,27.0,Train
2245,0,2389.0,2,28.0,Train
2246,0,2389.0,2,28.0,Train
2247,0,2389.0,2,28.0,Train
2248,0,2389.0,2,28.0,Train
2249,1.0,2390.0,1.0,27.0,Train
2250,1.0,2390.0,1.0,27.0,Train
2251,0,2389.0,2,28.0,Train
2252,0,2389.0,2,28.0,Train
2253,0,2389.0,2,28.0,Train
2254,0,2389.0,2,28.0,Train
2255,0,2389.0,2,28.0,Train
2256,0,2389.0,2,28.0,Train
2257,0,2370.0,2,47.0,Tree
2258,1.0,2371.0,1.0,46.0,Tree
2259,0,2370.0,2,47.0,Tree
2260,0,2370.0,2,47.0,Tree
2261,0,2370.0,2,47.0,Tree
2262,0,2370.0,2,47.0,Tree
2263,0,2370.0,2,47.0,Tree
2264,0,2370.0,2,47.0,Tree
2265,0,2370.0,2,47.0,Tree
2266,0,2370.0,2,47.0,Tree
2267,1.0,2371.0,1.0,46.0,Tree
2268,0,2370.0,2,47.0,Tree
2269,0,2370.0,2,47.0,Tree
2270,0,2370.0,2,47.0,Tree
2271,0,2370.0,2,47.0,Tree
2272,0,2370.0,2,47.0,Tree
2273,1.0,2371.0,1.0,46.0,Tree
2274,1.0,2371.0,1.0,46.0,Tree
2275,0,2370.0,2,47.0,Tree
2276,0,2370.0,2,47.0,Tree
2277,0,2370.0,2,47.0,Tree
2278,1.0,2371.0,1.0,46.0,Tree
2279,0,2370.0,2,47.0,Tree
2280,1.0,2371.0,1.0,46.0,Tree
2281,1.0,2371.0,1.0,46.0,Tree
2282,0,2370.0,2,47.0,Tree
2283,0,2370.0,2,47.0,Tree
2284,0,2370.0,2,47.0,Tree
2285,0,2370.0,2,47.0,Tree
2286,0,2370.0,2,47.0,Tree
2287,0,2370.0,2,47.0,Tree
2288,0,2370.0,2,47.0,Tree
2289,0,2370.0,2,47.0,Tree
2290,0,2370.0,2,47.0,Tree
2291,0,2370.0,2,47.0,Tree
2292,0,2370.0,2,47.0,Tree
2293,0,2370.0,2,47.0,Tree
2294,0,2370.0,2,47.0,Tree
2295,0,2370.0,2,47.0,Tree
2296,0,2370.0,2,47.0,Tree
2297,0,2370.0,2,47.0,Tree
2298,0,2370.0,2,47.0,Tree
2299,1.0,2371.0,1.0,46.0,Tree
2300,1.0,2371.0,1.0,46.0,Tree
2301,0,2370.0,2,47.0,Tree
2302,0,2370.0,2,47.0,Tree
2303,0,2370.0,2,47.0,Tree
2304,0,2392.0,2,25.0,Truck
2305,0,2392.0,2,25.0,Truck
2306,0,2392.0,2,25.0,Truck
2307,1.0,2393.0,1.0,24.0,Truck
2308,0,2392.0,2,25.0,Truck
2309,1.0,2393.0,1.0,24.0,Truck
2310,1.0,2393.0,1.0,24.0,Truck
2311,0,2392.0,2,25.0,Truck
2312,0,2392.0,2,25.0,Truck
2313,0,2392.0,2,25.0,Truck
2314,0,2392.0,2,25.0,Truck
2315,0,2392.0,2,25.0,Truck
2316,0,2392.0,2,25.0,Truck
2317,0,2392.0,2,25.0,Truck
2318,1.0,2393.0,1.0,24.0,Truck
2319,0,2392.0,2,25.0,Truck
2320,0,2392.0,2,25.0,Truck
2321,1.0,2393.0,1.0,24.0,Truck
2322,0,2392.0,2,25.0,Truck
2323,0,2392.0,2,25.0,Truck
2324,0,2392.0,2,25.0,Truck
2325,0,2392.0,2,25.0,Truck
2326,0,2392.0,2,25.0,Truck
2327,1.0,2393.0,1.0,24.0,Truck
2328,0,2392.0,2,25.0,Truck
2329,0,2401.0,2,16.0,TruckNonContainer
2330,0,2401.0,2,16.0,TruckNonContainer
2331,0,2401.0,2,16.0,TruckNonContainer
2332,0,2401.0,2,16.0,TruckNonContainer
2333,1.0,2402.0,1.0,15.0,TruckNonContainer
2334,0,2401.0,2,16.0,TruckNonContainer
2335,1.0,2402.0,1.0,15.0,TruckNonContainer
2336,0,2401.0,2,16.0,TruckNonContainer
2337,0,2401.0,2,16.0,TruckNonContainer
2338,0,2401.0,2,16.0,TruckNonContainer
2339,1.0,2402.0,1.0,15.0,TruckNonContainer
2340,1.0,2402.0,1.0,15.0,TruckNonContainer
2341,0,2401.0,2,16.0,TruckNonContainer
2342,0,2401.0,2,16.0,TruckNonContainer
2343,1.0,2402.0,1.0,15.0,TruckNonContainer
2344,1.0,2402.0,1.0,15.0,TruckNonContainer
2345,0,2398.0,2,19.0,Vase
2346,0,2398.0,2,19.0,Vase
2347,0,2398.0,2,19.0,Vase
2348,0,2398.0,2,19.0,Vase
2349,0,2398.0,2,19.0,Vase
2350,0,2398.0,2,19.0,Vase
2351,0,2398.0,2,19.0,Vase
2352,0,2398.0,2,19.0,Vase
2353,0,2398.0,2,19.0,Vase
2354,1.0,2399.0,1.0,18.0,Vase
2355,0,2398.0,2,19.0,Vase
2356,0,2398.0,2,19.0,Vase
2357,0,2398.0,2,19.0,Vase
2358,0,2398.0,2,19.0,Vase
2359,1.0,2399.0,1.0,18.0,Vase
2360,1.0,2399.0,1.0,18.0,Vase
2361,0,2398.0,2,19.0,Vase
2362,1.0,2399.0,1.0,18.0,Vase
2363,0,2398.0,2,19.0,Vase
2364,0,2398.0,2,19.0,Violin
2365,0,2398.0,2,19.0,Violin
2366,0,2398.0,2,19.0,Violin
2367,0,2398.0,2,19.0,Violin
2368,0,2398.0,2,19.0,Violin
2369,1.0,2399.0,1.0,18.0,Violin
2370,0,2398.0,2,19.0,Violin
2371,1.0,2399.0,1.0,18.0,Violin
2372,1.0,2399.0,1.0,18.0,Violin
2373,1.0,2399.0,1.0,18.0,Violin
2374,0,2398.0,2,19.0,Violin
2375,1.0,2399.0,1.0,18.0,Violin
2376,0,2398.0,2,19.0,Violin
2377,0,2398.0,2,19.0,Violin
2378,1.0,2399.0,1.0,18.0,Violin
2379,1.0,2399.0,1.0,18.0,Violin
2380,0,2398.0,2,19.0,Violin
2381,0,2398.0,2,19.0,Violin
2382,0,2398.0,2,19.0,Violin
2383,0,2401.0,2,16.0,Wheel
2384,0,2401.0,2,16.0,Wheel
2385,0,2401.0,2,16.0,Wheel
2386,0,2401.0,2,16.0,Wheel
2387,1.0,2402.0,1.0,15.0,Wheel
2388,1.0,2402.0,1.0,15.0,Wheel
2389,0,2401.0,2,16.0,Wheel
2390,0,2401.0,2,16.0,Wheel
2391,0,2401.0,2,16.0,Wheel
2392,0,2401.0,2,16.0,Wheel
2393,1.0,2402.0,1.0,15.0,Wheel
2394,1.0,2402.0,1.0,15.0,Wheel
2395,0,2401.0,2,16.0,Wheel
2396,0,2401.0,2,16.0,Wheel
2397,0,2401.0,2,16.0,Wheel
2398,0,2401.0,2,16.0,Wheel
2399,0,2397.0,2,20.0,WheelChair
2400,0,2397.0,2,20.0,WheelChair
2401,0,2397.0,2,20.0,WheelChair
2402,0,2397.0,2,20.0,WheelChair
2403,0,2397.0,2,20.0,WheelChair
2404,1.0,2398.0,1.0,19.0,WheelChair
2405,1.0,2398.0,1.0,19.0,WheelChair
2406,1.0,2398.0,1.0,19.0,WheelChair
2407,0,2397.0,2,20.0,WheelChair
2408,0,2397.0,2,20.0,WheelChair
2409,1.0,2398.0,1.0,19.0,WheelChair
2410,1.0,2398.0,1.0,19.0,WheelChair
2411,0,2397.0,2,20.0,WheelChair
2412,1.0,2398.0,1.0,19.0,WheelChair
2413,0,2397.0,2,20.0,WheelChair
2414,1.0,2398.0,1.0,19.0,WheelChair
2415,0,2397.0,2,20.0,WheelChair
2416,0,2397.0,2,20.0,WheelChair
2417,1.0,2398.0,1.0,19.0,WheelChair
2418,0,2397.0,2,20.0,WheelChair
